REFERENCIA;callId;reason
202210;154060348054;Informar Prazo
202210;15406099661;Tentativa Previa Outro Canal
202210;15406099661;Transferir Pesquisa de Satisfação
202210;15406099661;Cancelamento
202210;15406099661;Informação sobre Cancelamento
202210;15406099661;Informação sobre Senhas
202210;15406099661;Renovação Benefícios
202210;15406099661;Descaso
202210;15406099661;Contestação de Conta
202210;154050157472;2a Via  / Código de Barras
202210;154042184410;Falta de Comunicação
202210;154058256640;2a Via  / Código de Barras
202210;154059146757;Alterar Dados Cadastrais
202210;154059146757;Problema Técnico
202210;15404419901;Contestação de Conta
202210;15404419901;2a Via  / Código de Barras
202210;15404419901;Alterar Data de Vencimento
202210;15404419901;Renovação Benefícios
202210;15404419901;Multa Fidelização
202210;154052235660;2a Via  / Código de Barras
202210;154052235660;Cancelamento
202210;154052235660;Retorno de Contato
202210;154052235660;Não Recebimento Fatura
202210;154042213128;Informar Prazo
202210;154042213128;2a Via  / Código de Barras
202210;154042213128;Falha no Sistema Tim
202210;15406171011;Troca de Titularidade
202210;15406171011;Pagamento em Aberto
202210;15406171011;Cliente Rechamante
202210;15406171011;Induzir ligar novamente
202210;154066161167;Descaso
202210;154066161167;Não Recebimento Fatura
202210;154050233048;2a Via  / Código de Barras
202210;154050233048;Alterar Dados Cadastrais
202210;154050233048;Troca de Titularidade
202210;154044568990;Cancelamento
202210;154060245490;Cancelamento
202210;154060245490;Informação sobre Cancelamento
202210;15404043722;Alterar Data de Vencimento
202210;15404043722;Informação sobre Plano
202210;15404043722;Port Out
202210;15404043722;Problema Técnico
202210;15404043722;Baixa Pgto no Sistema
202210;154046348558;Serviço de Internet
202210;1540564084396;Transferir Pesquisa de Satisfação
202210;1540564084396;2a Via  / Código de Barras
202210;154067150678;Solic Chip Novo
202210;154067150678;Serviço de Internet
202210;154067150678;Boas Vindas
202210;154040423488;Contest Saldo de Créditos
202210;154040423488;Descaso
202210;154040423488;Port Out
202210;154040423488;Mudança de Plano
202210;154040423488;Informação Procedimento Técnico
202210;154040423488;Transferência de ligação
202210;154040423488;Informar Prazo
202210;15405221411;Declaração Perda e Roubo
202210;15405221411;Serviço de Internet
202210;15405221411;Informações Aplicativo
202210;15405221411;Tentativa Previa Outro Canal
202210;15405221411;Renovação Benefícios
202210;15405221411;Renovação de Desconto
202210;15405221411;Alterar Dados Cadastrais
202210;154054384928;Descaso
202210;154054384928;Transferir Pesquisa de Satisfação
202210;154054384928;Mudança de Plano
202210;154054384928;2a Via  / Código de Barras
202210;154054384928;Parcelamento Fatura
202210;154054384928;Declaração Perda e Roubo
202210;154052511560;Alterar Dados Cadastrais
202210;154052511560;Mudança de Plano
202210;154052511560;Informações Aplicativo
202210;154052511560;Baixa Pgto no Sistema
202210;15404188924;Alterar Dados Cadastrais
202210;15404188924;Alterar Data de Vencimento
202210;15404188924;Renovação Benefícios
202210;15404188924;Problema Técnico
202210;15404188924;Informação sobre Plano
202210;15404188924;Troca de Titularidade
202210;154046510377;Baixa Pgto no Sistema
202210;154046510377;Informação sobre Plano
202210;154046510377;Informação sobre Ofertas
202210;154043310912;Descaso
202210;154043310912;Problema Técnico
202210;154043310912;Tentativa Previa Outro Canal
202210;154043310912;Port Out
202210;154043310912;Parcelamento Fatura
202210;154043310912;Informação sobre Plano
202210;154070362766;2a Via  / Código de Barras
202210;154043429072;2a Via  / Código de Barras
202210;154043429072;Informar Prazo
202210;154043429072;Mudança de Plano
202210;154043429072;Baixa Pgto no Sistema
202210;15405783121;Cancelamento
202210;154060141874;Port In
202210;154060141874;Troca de Titularidade
202210;154069189564;Solic Chip Novo
202210;154069189564;Esforço Físico
202210;154069189564;Boas Vindas
202210;15404571049;Informação Procedimento Técnico
202210;15404571049;Aparelho Bloqueado
202210;154046318776;Baixa Pgto no Sistema
202210;154058535796;Problema Técnico
202210;154058535796;2a Via  / Código de Barras
202210;154058535796;Descaso
202210;154058535796;Baixa Pgto no Sistema
202210;154058535796;Solicitar Gravação
202210;154058535796;Informar Prazo
202210;154058535796;Cancelamento
202210;154058535796;Troca de Titularidade
202210;154058535796;Condição Diferente da Acordada
202210;154052403669;Transferir Setor Responsável
202210;154052403669;Contestação de Conta
202210;154052403669;2a Via  / Código de Barras
202210;154052403669;Esforço Físico
202210;154049164332;Falha no Sistema Tim
202210;154049164332;Retorno de Contato
202210;154049164332;2a Via  / Código de Barras
202210;154060455030;Não Recebimento Fatura
202210;154060455030;Troca de Titularidade
202210;15404167403;Alterar Data de Vencimento
202210;15404167403;Alterar Dados Cadastrais
202210;15404167403;Descaso
202210;15404167403;Parcelamento Fatura
202210;15404167403;Troca de Titularidade
202210;154040438875;Port In
202210;154040438875;Induzir ligar novamente
202210;154043236481;2a Via  / Código de Barras
202210;154043236481;Cliente Rechamante
202210;154043236481;Não Recebimento Fatura
202210;154044339375;Cancelamento
202210;154044339375;Informação sobre Cancelamento
202210;154044339375;2a Via  / Código de Barras
202210;154044339375;Alterar Data de Vencimento
202210;154044339375;Informação sobre Ofertas
202210;154044339375;Troca de Titularidade
202210;154044339375;Não Recebimento Fatura
202210;154044339375;Descaso
202210;154044339375;Cancelamento de Serviço
202210;154044339375;Alterar Dados Cadastrais
202210;154044339375;Demora Atendimento
202210;154044339375;Multa Fidelização
202210;154049481583;Cancelamento
202210;154049481583;Contest Saldo de Créditos
202210;154049481583;Cliente Rechamante
202210;154049481583;Multa Fidelização
202210;154049481583;Demora Atendimento
202210;15405624790;Cancelamento
202210;15405624790;Informação sobre Plano
202210;15405624790;Parcelamento Fatura
202210;15405624790;Troca de Titularidade
202210;15405624790;Alterar Data de Vencimento
202210;15405624790;Informação sobre Ofertas
202210;154049412962;Contestação de Conta
202210;154049412962;Renovação Benefícios
202210;15405082068;Desbloqueio Linha
202210;15405082068;Informação sobre Plano
202210;15405082068;Contest Saldo de Créditos
202210;154070471160;Informação sobre Senhas
202210;154070471160;Falha no Sistema Tim
202210;154070471160;Bloqueio Falta Pagamento
202210;154057385113;Esforço Físico
202210;154057385113;Solic Chip Novo
202210;154057385113;Descaso
202210;154057385113;Ativação Plano
202210;154050334590;Descaso
202210;154067282552;Débito Automático
202210;154067267061;2a Via  / Código de Barras
202210;154067267061;Esforço para Resolver
202210;154067267061;Info Saldo de Créditos
202210;154067267061;Retorno de Contato
202210;154067267061;Boas Vindas
202210;154067282552;Boas Vindas
202210;154067267061;Descaso
202210;154067282552;Tentativa Previa Outro Canal
202210;154067276062;Boas Vindas
202210;154046427928;Alterar Dados Cadastrais
202210;154057115300;Mudança de Plano
202210;154043181037;Contestação de Conta
202210;154043181037;Ativação Serviço
202210;154043305443;2a Via  / Código de Barras
202210;154052268260;Contestação de Conta
202210;154052268260;Problema Técnico
202210;154063352199;Problema Técnico
202210;154063352199;Transferir Pesquisa de Satisfação
202210;154063352199;Informação sobre Senhas
202210;15404385436;Solic Comprovante Endereço
202210;15404385436;2a Via  / Código de Barras
202210;154062112953;Informações Aplicativo
202210;154062112953;Troca de Titularidade
202210;154062112953;Dependente
202210;154062112953;Esforço para Resolver
202210;154062112953;Port In
202210;1540645140613;Problema Técnico
202210;1540645140613;Retorno de Contato
202210;154067262567;Informar Prazo
202210;154067262567;SVAs
202210;154067262567;Induzir ligar novamente
202210;154067262567;Falha no Sistema Tim
202210;154067262567;Solic Comprovante Endereço
202210;154067262567;Boas Vindas
202210;154052187628;Desbloqueio Linha
202210;154052187628;Tentativa Previa Outro Canal
202210;154065253690;Desbloqueio Linha
202210;154065253690;2a Via  / Código de Barras
202210;154065253690;Baixa Pgto no Sistema
202210;154065253690;Informação sobre Plano
202210;154065253690;Descaso
202210;154045621272;Mudança de Plano
202210;154045653960;Alterar Dados Cadastrais
202210;154045653960;Recarga
202210;15405333229;Falha no Sistema Tim
202210;15405333229;Troca de Titularidade
202210;15405333229;Informação sobre Senhas
202210;15405333229;Solicitar Gravação
202210;15405333229;Demora Atendimento
202210;15405333229;Induzir ligar novamente
202210;15405333229;Erro de Funcionamento
202210;15405333229;Tentativa Previa Outro Canal
202210;15405333229;Aparelho Bloqueado
202210;15405333229;Port In
202210;15404275381;Tentativa Previa Outro Canal
202210;15404275381;Problema Técnico
202210;15404275381;2a Via  / Código de Barras
202210;15404275381;Alterar Dados Cadastrais
202210;154043549895;Aparelho Bloqueado
202210;154043549895;Parcelamento Fatura
202210;154043549895;Pagamento em Aberto
202210;154043549895;Port Out
202210;154043549895;Informar Prazo
202210;154043549895;Contestação de Conta
202210;154043549895;Problema Contato Canal
202210;154043549895;Descaso
202210;15405547465;Falha no Sistema Tim
202210;15405726776;2a Via  / Código de Barras
202210;15405726776;Info Saldo de Créditos
202210;15405726776;Informações Aplicativo
202210;15406087731;Renovação Benefícios
202210;154048273883;Troca de Titularidade
202210;154043344268;Cliente Rechamante
202210;154043344268;Contestação de Conta
202210;154043344268;Informação sobre Cancelamento
202210;154043344268;Descaso
202210;154043344268;Transferência de ligação
202210;154043344268;Informação sobre Plano
202210;154043344268;Solic Chip Novo
202210;154043344268;Cancelamento
202210;154067120408;Contestação de Conta
202210;154067120408;Parcelamento Fatura
202210;154067120408;Falha no Sistema Tim
202210;154067120408;Dependente
202210;154067120408;Baixa Pgto no Sistema
202210;154067120408;Erro de Funcionamento
202210;154067120408;Boas Vindas
202210;154067120408;Alterar Dados Cadastrais
202210;154067120408;Esforço para Resolver
202210;154067120408;Informação sobre Plano
202210;1540645196688;Problema Técnico
202210;1540645196688;Contest Saldo de Créditos
202210;1540645196688;Informação sobre Senhas
202210;1540645196688;Port Out
202210;1540645196688;Baixa Pgto no Sistema
202210;154046479315;Contestação de Conta
202210;154046479315;Aparelho Bloqueado
202210;154046479315;Descaso
202210;154046479315;Dependente
202210;154046479315;Não Recebimento Fatura
202210;154053247416;Alterar Dados Cadastrais
202210;154045468422;Informação Procedimento Técnico
202210;154045468422;Solic Chip Novo
202210;154045468422;Desbloqueio Linha
202210;15406967463;Contestação de Conta
202210;15406967463;Boas Vindas
202210;15406967463;Cancelamento
202210;15406967463;Não Recebimento Fatura
202210;15406967463;Falha no Sistema Tim
202210;15406967463;Problema Técnico
202210;15406967463;Baixa Pgto no Sistema
202210;1540645308761;Solic Chip Novo
202210;1540645308761;Problema Contato Canal
202210;1540645308761;Baixa Pgto no Sistema
202210;154051112433;Cliente Rechamante
202210;154051112433;Parcelamento Fatura
202210;154051112433;Cancelamento
202210;154044389404;Contestação de Conta
202210;154044389404;Induzir ligar novamente
202210;154044389404;2a Via  / Código de Barras
202210;154044389404;Contest Saldo de Créditos
202210;154044389404;Informação sobre Ofertas
202210;154040115161;Problema Técnico
202210;154040115161;Port Out
202210;154040115161;Informação sobre Plano
202210;154042293592;Multa Fidelização
202210;154042293592;Dependente
202210;154042293592;2a Via  / Código de Barras
202210;154042293592;Informações Aplicativo
202210;154042293592;Não Recebimento Fatura
202210;154042293592;Troca de Titularidade
202210;154042293592;Transferência de ligação
202210;154042293592;Problema Técnico
202210;154042293592;Baixa Pgto no Sistema
202210;154067117914;Port Out
202210;154067117914;Troca de Titularidade
202210;154067117914;Cancelamento
202210;154067117914;2a Via  / Código de Barras
202210;154067117914;Boas Vindas
202210;154067117914;Cliente Rechamante
202210;154067117914;Pagamento em Aberto
202210;154067117914;Desbloqueio Linha
202210;154067117914;Erro de Funcionamento
202210;154070429055;2a Via  / Código de Barras
202210;154070429055;Cancelamento
202210;154070429055;Informar Prazo
202210;154070429055;Descaso
202210;154070429055;Baixa Pgto no Sistema
202210;154046434621;Contestação de Conta
202210;154046434621;Desconto
202210;154046434621;Demora Atendimento
202210;154046434621;Informação sobre Plano
202210;154067192869;Cancelamento
202210;154067192869;Informação sobre Cancelamento
202210;154067192869;Boas Vindas
202210;154067192869;Pagamento em Aberto
202210;154042468136;Declaração Perda e Roubo
202210;154042468136;Port In
202210;154042468136;Cancelamento
202210;154042468136;Esforço Físico
202210;154042468136;Alterar Data de Vencimento
202210;154042468136;Informação sobre Plano
202210;154042468136;Baixa Pgto no Sistema
202210;154047401746;Informação Procedimento Técnico
202210;154047401746;Esforço para Resolver
202210;154047401746;Informação sobre Ofertas
202210;154066162243;Induzir ligar novamente
202210;154066162243;Pagamento em Aberto
202210;154058573902;Transferir Pesquisa de Satisfação
202210;154058573902;Informação sobre Plano
202210;15404199554;Informação Procedimento Técnico
202210;15404199554;Aparelho Bloqueado
202210;15404199554;2a Via  / Código de Barras
202210;154045456483;Parcelamento Fatura
202210;154045456483;Informações Aplicativo
202210;154050446283;Cliente Rechamante
202210;154050446283;Mudança de Plano
202210;154050446283;2a Via  / Código de Barras
202210;154050446283;Baixa Pgto no Sistema
202210;154067194440;Informação Procedimento Técnico
202210;154067194440;Transferência de ligação
202210;154067194440;Port Out
202210;154067194440;Problema Técnico
202210;154067194440;Alterar Dados Cadastrais
202210;154067194440;2a Via  / Código de Barras
202210;154067194440;Cliente Rechamante
202210;154067194440;Não Recebimento Fatura
202210;154067194440;Informação sobre Senhas
202210;154067194440;Baixa Pgto no Sistema
202210;154067194440;Boas Vindas
202210;154067194440;Parcelamento Fatura
202210;154052156288;Cancelamento
202210;154052156288;Tentativa Previa Outro Canal
202210;15405332382;Débito Automático
202210;15405332382;Parcelamento Fatura
202210;15405332382;2a Via  / Código de Barras
202210;154070181599;Falta de Comunicação
202210;154063356766;Descaso
202210;154063356766;Ativação Serviço
202210;154063356766;Informação sobre Plano
202210;154063356766;Esforço Físico
202210;154063356766;Problema Contato Canal
202210;154065281708;Alterar Data de Vencimento
202210;154065281708;Multa Fidelização
202210;154065281708;Cancelamento
202210;154065281708;Informações Aplicativo
202210;154065281708;Contestação de Conta
202210;154065281708;Contest Saldo de Créditos
202210;154065281708;Informação sobre Ofertas
202210;154060237118;Transferência de ligação
202210;154060237118;Contest Saldo de Créditos
202210;154060237118;Cancelamento
202210;154060237118;Esforço Físico
202210;154060237118;Mudança de Plano
202210;154057502666;Parcelamento Fatura
202210;154057502666;Alterar Data de Vencimento
202210;154057502666;2a Via  / Código de Barras
202210;154057502666;Não Recebimento Fatura
202210;154045345599;Cancelamento
202210;154045345599;Descaso
202210;154045345599;2a Via  / Código de Barras
202210;154045345599;Informações Aplicativo
202210;154045345599;Aparelho Bloqueado
202210;154045345599;Baixa Pgto no Sistema
202210;154045345599;Informação sobre Plano
202210;154045345599;Parcelamento Fatura
202210;154043175135;Informação sobre Plano
202210;154043175135;Informação sobre Ofertas
202210;154043175135;Problema Técnico
202210;154065131569;Informação sobre Plano
202210;154065131569;2a Via  / Código de Barras
202210;154065131569;Informar Prazo
202210;154065131569;Contestação de Conta
202210;154065131569;Débito Automático
202210;154067285974;Falha no Sistema Tim
202210;154067285974;Boas Vindas
202210;154067285974;Baixa Pgto no Sistema
202210;154061164254;Alterar Dados Cadastrais
202210;154061164254;Contest Saldo de Créditos
202210;154061164254;Plug-in / Dados Promocionais
202210;154061164254;Serviço de Internet
202210;1540645376148;Informação Procedimento Técnico
202210;15406218744;Ativação Serviço
202210;15406218744;Serviço de Internet
202210;15406218744;Renovação Benefícios
202210;15404328234;Informar Prazo
202210;15404328234;Troca de Titularidade
202210;15404328234;Contestação de Conta
202210;15404328234;Retorno de Contato
202210;154047260877;Cancelamento
202210;154047260877;Induzir ligar novamente
202210;154047260877;Desconto
202210;154047260877;2a Via  / Código de Barras
202210;154052144114;Informação sobre Plano
202210;154052144114;Retorno de Contato
202210;154052144114;Baixa Pgto no Sistema
202210;154049233609;Descaso
202210;154049233609;2a Via  / Código de Barras
202210;154049233609;Mudança de Plano
202210;154044449125;Informação Procedimento Técnico
202210;154044449125;Port Out
202210;154044449125;Alterar Dados Cadastrais
202210;154044449125;Problema Técnico
202210;154044449125;Tentativa Previa Outro Canal
202210;154044449125;Solic Chip Novo
202210;154044449125;Esforço para Resolver
202210;154044449125;Bloqueio Falta Pagamento
202210;154044449125;2a Via  / Código de Barras
202210;154044449125;Troca de Titularidade
202210;154044449125;Cancelamento
202210;154044449125;Informação sobre Ofertas
202210;154044449125;Não Recebimento Fatura
202210;154044449125;Cliente Rechamante
202210;154053336763;Débito Automático
202210;154053336763;Multa Fidelização
202210;154051136327;Baixa Pgto no Sistema
202210;154051136327;Troca de Titularidade
202210;154051136327;Demora Atendimento
202210;154044554613;Informação sobre Ofertas
202210;154044554613;Pagamento em Aberto
202210;154058122735;Descaso
202210;154058122735;Cancelamento
202210;154058122735;Parcelamento Fatura
202210;154058122735;Port In
202210;154058122735;Demora Atendimento
202210;154058235053;Problema Técnico
202210;154058235053;Descaso
202210;154058235053;Informação sobre Plano
202210;154063493741;Contestação de Conta
202210;154060196072;Transferir Pesquisa de Satisfação
202210;154060196072;Desconto
202210;154060196072;Não Recebimento Fatura
202210;154060196072;Cancelamento
202210;154060196072;Informação sobre Cancelamento
202210;154060196072;Baixa Pgto no Sistema
202210;154060196072;Multa Fidelização
202210;154049202193;Descaso
202210;154049202193;Informar Prazo
202210;15406792006;Problema Técnico
202210;15406792006;Boas Vindas
202210;15406792006;Informar Prazo
202210;15406792006;Contest Saldo de Créditos
202210;15406792006;Cliente Rechamante
202210;15406792006;Contestação de Conta
202210;15406792006;Informação Procedimento Técnico
202210;1540645069464;Esforço Físico
202210;1540645069464;Informações Aplicativo
202210;15405675181;Informação sobre Senhas
202210;15405675181;Parcelamento Fatura
202210;15405675181;Pagamento em Aberto
202210;15405675181;2a Via  / Código de Barras
202210;15405675181;Cliente Rechamante
202210;15406683601;Esforço Físico
202210;15406683601;Solic Comprovante Endereço
202210;15406683601;Esforço para Resolver
202210;15406683601;Troca de Titularidade
202210;154046283195;Informação Procedimento Técnico
202210;154046283195;Desbloqueio Linha
202210;154044195123;Troca de Titularidade
202210;154044195123;Declaração Perda e Roubo
202210;154044195123;Contestação de Conta
202210;154044195123;2a Via  / Código de Barras
202210;154044195123;Retorno de Contato
202210;154067235991;Aparelho Bloqueado
202210;154067235991;Boas Vindas
202210;154052433546;Condição Diferente da Acordada
202210;154068217065;Cancelamento
202210;154068217065;Boas Vindas
202210;154045626579;Parcelamento Fatura
202210;154045626579;Baixa Pgto no Sistema
202210;154057285022;Falha no Sistema Tim
202210;154053376748;Esforço para Resolver
202210;154053376748;Cancelamento
202210;154053376748;Contest Saldo de Créditos
202210;154053376748;Plug-in / Dados Promocionais
202210;154053376748;Problema Técnico
202210;154067240111;Contest Saldo de Créditos
202210;154067240111;Serviço de Internet
202210;154067240111;Cancelamento
202210;154067240111;Informação sobre Plano
202210;154067240111;Descaso
202210;154067240111;Troca de Titularidade
202210;154067240111;Condição Diferente da Acordada
202210;154067240111;Boas Vindas
202210;154063293854;Cancelamento
202210;154063293854;Demora Atendimento
202210;154059165539;Informação sobre Plano
202210;154067258766;Descaso
202210;154067258766;Contest Saldo de Créditos
202210;154067258766;Informação sobre Plano
202210;154067258766;Boas Vindas
202210;154044336240;Informar Prazo
202210;154044336240;Parcelamento Fatura
202210;154044336240;2a Via  / Código de Barras
202210;154044336240;Reclamação Ativação Serviço
202210;154044336240;Informações Aplicativo
202210;154051247326;Religa em Confiança
202210;154051247326;Esforço para Resolver
202210;154051247326;Alterar Dados Cadastrais
202210;154051247326;Alterar Data de Vencimento
202210;154065223777;Não Recebimento Fatura
202210;154065223777;Desbloqueio Linha
202210;154065223777;2a Via  / Código de Barras
202210;154050573253;Contestação de Conta
202210;154050573253;Esforço Físico
202210;154050573253;Descaso
202210;154050573253;Cancelamento
202210;154050573253;Solic Chip Novo
202210;154065488182;Port Out
202210;154065488182;Informação Procedimento Técnico
202210;154065488182;Erro de Funcionamento
202210;154065488182;Cliente Rechamante
202210;154052134586;Induzir ligar novamente
202210;154052134586;Cancelamento
202210;154050228807;Esforço para Resolver
202210;154050228807;Problema Técnico
202210;154050228807;Informação Procedimento Técnico
202210;154050228807;Solic Chip Novo
202210;154050228807;Informação sobre Plano
202210;154050228807;Cancelamento
202210;154050228807;Retorno de Contato
202210;154050228807;Descaso
202210;154050228807;Desbloqueio Linha
202210;154050228807;Problema Contato Canal
202210;154067392595;Problema Técnico
202210;154067392595;Boas Vindas
202210;154058304729;Lentidão no Sistema
202210;154058304729;Serviço de Internet
202210;1540645352034;Contest Saldo de Créditos
202210;15404530777;Recarga
202210;15404530777;Tentativa Previa Outro Canal
202210;15404530777;Alterar Data de Vencimento
202210;154067383047;Desbloqueio Linha
202210;154067383047;Boas Vindas
202210;154067383047;Informar Prazo
202210;154058386774;Informação sobre Plano
202210;154058386774;Port Out
202210;154057365598;Falha no Sistema Tim
202210;154057365598;2a Via  / Código de Barras
202210;154057365598;Problema Contato Canal
202210;154057365598;Esforço para Resolver
202210;154055206250;Cancelamento
202210;154043422266;Renovação Benefícios
202210;154043422266;Contestação de Conta
202210;154043422266;2a Via  / Código de Barras
202210;15405716475;Informação sobre Plano
202210;15405418487;Informações Aplicativo
202210;15405418487;Contestação de Conta
202210;15405418487;2a Via  / Código de Barras
202210;15405418487;Alterar Dados Cadastrais
202210;15405418487;Info Saldo de Créditos
202210;15405420413;Baixa Pgto no Sistema
202210;154043508196;Demora Atendimento
202210;154067200850;Religa em Confiança
202210;154067200850;2a Via  / Código de Barras
202210;154067200850;Aparelho Bloqueado
202210;154067200850;Boas Vindas
202210;154051249050;Problema Técnico
202210;154046309131;Alterar Dados Cadastrais
202210;154046309131;Descaso
202210;154046309131;Demora Atendimento
202210;154047294137;Informação sobre Cancelamento
202210;154047294137;Informação sobre Plano
202210;154047294137;Cancelamento
202210;154047294137;Alterar Data de Vencimento
202210;154047294137;Informação sobre Senhas
202210;154047294137;Ativação Serviço
202210;154047294137;Port Out
202210;154060288486;Problema Contato Canal
202210;154060288486;Demora Atendimento
202210;154060288486;Port In
202210;154060288486;Cliente Rechamante
202210;1540564075733;Port In
202210;1540564075733;Transferência de ligação
202210;1540564075733;Informação sobre Plano
202210;1540564075733;Solic Chip Novo
202210;1540564075733;Informação Procedimento Técnico
202210;154067256845;2a Via  / Código de Barras
202210;154067256845;Cancelamento de Serviço
202210;154067256845;Recarga
202210;154067256845;Cancelamento
202210;154067256845;Esforço para Resolver
202210;154067256845;Boas Vindas
202210;154052379022;Contest Saldo de Créditos
202210;154052379022;Informar Prazo
202210;154052379022;Esforço para Resolver
202210;154052379022;Problema Contato Canal
202210;154052379022;2a Via  / Código de Barras
202210;154052379022;Baixa Pgto no Sistema
202210;154052379022;Alterar Dados Cadastrais
202210;154052379022;Solic Chip Novo
202210;154052379022;Descaso
202210;154052379022;Cancelamento
202210;154052379022;Contestação de Conta
202210;154052153784;Renovação de Desconto
202210;154052153784;Port Out
202210;154052153784;Informação sobre Senhas
202210;154052153784;Contestação de Conta
202210;154052153784;Mudança de Plano
202210;154043386398;Problema Técnico
202210;154043386398;Contestação de Conta
202210;154043386398;Cancelamento
202210;154043386398;Descaso
202210;154049281197;Informação sobre Plano
202210;154049281197;Informação Procedimento Técnico
202210;154049281197;Baixa Pgto no Sistema
202210;15407065307;Baixa Pgto no Sistema
202210;15407065307;Cliente Rechamante
202210;15407065307;Boas Vindas
202210;15407065307;Alterar Dados Cadastrais
202210;154070378257;Desbloqueio Linha
202210;154043513386;Alterar Dados Cadastrais
202210;154043513386;Informar Prazo
202210;154058522897;Retorno de Contato
202210;154058522897;Alterar Dados Cadastrais
202210;154058522897;Problema Técnico
202210;154058522897;2a Via  / Código de Barras
202210;1540564075443;Parcelamento Fatura
202210;154042233025;2a Via  / Código de Barras
202210;154042233025;Cancelamento
202210;154042233025;Parcelamento Fatura
202210;154051350107;Induzir ligar novamente
202210;154051350107;Contestação de Conta
202210;154052422674;Renovação Benefícios
202210;154052422674;Alterar Dados Cadastrais
202210;154052422674;Falha no Sistema Tim
202210;154052422674;Esforço Físico
202210;154052422674;2a Via  / Código de Barras
202210;154052422674;Cancelamento
202210;154046313714;2a Via  / Código de Barras
202210;154046313714;Baixa Pgto no Sistema
202210;154046313714;Solic Comprovante Endereço
202210;154046313714;Port Out
202210;154046313714;Renovação de Desconto
202210;154059109886;Problema Técnico
202210;154047389830;Parcelamento Fatura
202210;154047389830;Informação sobre Senhas
202210;154063468593;Cancelamento
202210;154063468593;Retorno de Contato
202210;154063468593;Parcelamento Fatura
202210;154047418961;Renovação de Desconto
202210;154042224135;Port Out
202210;154042224135;2a Via  / Código de Barras
202210;154042224135;Parcelamento Fatura
202210;154042224135;Erro de Funcionamento
202210;154042224135;Contestação de Conta
202210;154042224135;Pagamento em Aberto
202210;154042224135;Recarga
202210;154047196462;Desbloqueio Linha
202210;154047196462;Informação Procedimento Técnico
202210;154047196462;Mudança de Plano
202210;154047196462;Cliente Rechamante
202210;1540564088859;Serviço de Internet
202210;1540564088859;Contestação de Conta
202210;1540564088859;Problema Contato Canal
202210;1540564088859;Troca de Titularidade
202210;1540564088859;Contest Saldo de Créditos
202210;1540564088859;Induzir ligar novamente
202210;154054228857;Problema Técnico
202210;154051159649;Parcelamento Fatura
202210;15406795651;Alterar Data de Vencimento
202210;15406795651;Problema Contato Canal
202210;15406795651;Boas Vindas
202210;154049154996;2a Via  / Código de Barras
202210;154049154996;Aparelho Bloqueado
202210;154068343191;Religa em Confiança
202210;15406660654;Solic Chip Novo
202210;15406660654;Desbloqueio Linha
202210;15406660654;Desconto
202210;15406660654;Multa Fidelização
202210;15406660654;Não Recebimento Fatura
202210;15406660654;Declaração Perda e Roubo
202210;15406660654;Dependente
202210;15406660654;Negativa Isenção de Multa
202210;15404134684;Informação sobre Plano
202210;15404134684;Solic Chip Novo
202210;15404134684;Baixa Pgto no Sistema
202210;15404134684;Informações Aplicativo
202210;15404134684;Problema Técnico
202210;15404134684;Port Out
202210;1540564068005;Solic Chip Novo
202210;1540564068005;Aparelho Bloqueado
202210;1540564068005;Alterar Dados Cadastrais
202210;1540564068005;Contestação de Conta
202210;1540564068005;Descaso
202210;1540564068005;Cancelamento
202210;1540564068005;Fatura Digital
202210;1540564068005;Problema Técnico
202210;1540564068005;Demora Atendimento
202210;1540564068005;Induzir ligar novamente
202210;1540564068005;Ativação Serviço
202210;1540645457270;Port In
202210;1540645457270;Problema Técnico
202210;1540645457270;Falha no Sistema Tim
202210;1540645457270;Informar Prazo
202210;1540645457270;Contestação de Conta
202210;1540645457270;Solic Chip Novo
202210;154067157524;Informação Procedimento Técnico
202210;154067157524;Boas Vindas
202210;154054375189;Cancelamento
202210;154049553253;Parcelamento Fatura
202210;154049553253;2a Via  / Código de Barras
202210;154049553253;Esforço para Resolver
202210;154049553253;Informação sobre Plano
202210;154049553253;Falha no Sistema Tim
202210;154049553253;Retorno de Contato
202210;15404158371;Religa em Confiança
202210;154051145413;Transferência de ligação
202210;154051145413;Transferir Setor Responsável
202210;154051145413;2a Via  / Código de Barras
202210;154051145413;Não Recebimento Fatura
202210;154051145413;Port Out
202210;154067171451;Dependente
202210;154067171451;Pagamento em Aberto
202210;154067171451;Lentidão no Sistema
202210;154067171451;Boas Vindas
202210;154063440622;Problema Técnico
202210;154067179783;Cancelamento
202210;154067179783;Informar Prazo
202210;154067179783;Desbloqueio Linha
202210;154067179783;Boas Vindas
202210;154044231356;Problema Técnico
202210;154044231356;Pagamento em Duplicidade
202210;154051166178;Desconto
202210;154051166178;Port Out
202210;154051166178;Não Recebimento Fatura
202210;154051166178;Parcelamento Fatura
202210;154054265563;Cancelamento
202210;154054265563;Esforço para Resolver
202210;154054265563;Solic Chip Novo
202210;154054265563;Problema Técnico
202210;154049604723;Plug-in / Dados Promocionais
202210;154049604723;Pagamento em Aberto
202210;154049604723;Informação sobre Ofertas
202210;154057374558;Cancelamento
202210;154057374558;Multa Fidelização
202210;154057374558;2a Via  / Código de Barras
202210;154057374558;Tentativa Previa Outro Canal
202210;154057374558;Fatura Digital
202210;154057374558;Esforço Físico
202210;154057374558;Esforço para Resolver
202210;154057374558;Recarga
202210;154057374558;Religa em Confiança
